ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING
101381257;10063992;245000267;0;Im Jrtli;3a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583796765;47.45853422
101784536;10024291;245057918;0;Buchenweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586221899;47.45791058
100332769;10113462;410219;0;Mettliweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592287631;47.4597555
101116157;10107056;3028476;0;Muggenbergweg;27;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596659945;47.45837355
101381184;10024300;245000183;0;R?merstrasse;3a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594054789;47.46090439
101289837;10107056;3121556;0;Muggenbergweg;53;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595873187;47.45689959
100249127;10024299;391651;0;Nespelmattweg;7;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.595687129;47.46127994
102604302;10087184;245069079;0;Krebsenbachweg;3z;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590231142;47.45943441
102136468;10063991;245062367;0;Hollenweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587655647;47.45845739
101518542;10051582;245051637;0;Hauptstrasse;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592752674;47.46006068
101381166;10177200;245000163;0;Moosackerweg;1a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591260293;47.45758929
100339574;10186909;410498;0;Stellimattweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582258798;47.45867104
100339483;10057780;410419;0;Baumgartenweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588563774;47.46072272
101557266;10024288;245053102;0;Alter Kirchweg;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590410789;47.46198848
101379234;10057781;245000028;0;Eichenweg;4b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586860135;47.45852136
101762502;10024294;245057504;0;Hangelimattweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578347574;47.45902656
102135824;10103052;245063811;0;Mattenweg;30b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.593887501;47.45809847
100339147;10051582;410116;0;Hauptstrasse;27;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590325784;47.46007286
102604312;10087184;245069080;0;Krebsenbachweg;2b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.591078736;47.45902857
100338919;10024300;410279;0;R?merstrasse;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594862382;47.46042662
100339602;10057781;410528;0;Eichenweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587111304;47.45823323
101569793;10024301;245053643;0;Steingrubenweg;30a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.597021785;47.45965021
100334045;10024299;410263;0;Nespelmattweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597170169;47.46049545
100338911;10024300;410270;0;R?merstrasse;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594133969;47.46076937
102631767;10120609;245069562;0;Im Gwidem;25b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.58751958;47.46198322
100339462;10087183;410398;0;Im Noll;44;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58517997;47.45999851
101289833;10177200;3121552;0;Moosackerweg;26;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594454098;47.45684754
100339140;10051582;410109;0;Hauptstrasse;23a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590935675;47.4600181
101152738;10051582;2351826;0;Hauptstrasse;50a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589222116;47.45903099
100341154;10063992;410553;0;Im Jrtli;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583413837;47.45914629
100339572;10024294;410496;0;Hangelimattweg;26;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.577377847;47.45839814
100339177;10103052;410150;0;Mattenweg;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592601514;47.4582261
101084002;10179159;3029096;0;Burgweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594456744;47.45775593
102392395;10152941;245066671;0;Schlosshof;122b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.592649485;47.4564632
101152723;10107056;2351806;0;Muggenbergweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597233146;47.45937111
100332714;10051582;410162;0;Hauptstrasse;62;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58981787;47.45867045
101381176;10063994;245000175;0;Rauracherweg;15a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595056577;47.45880743
101379236;10087181;245000030;0;Etterweg;5a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588624235;47.45863602
100339133;10051582;410101;0;Hauptstrasse;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593496404;47.46042845
102066424;10051582;410169;1;Hauptstrasse;72a;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589949646;47.45837348
101700832;10063991;245000212;1;Hollenweg;15a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587320088;47.45700978
101383105;10024288;245000303;0;Alter Kirchweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590515586;47.46152965
101151351;10087184;2351800;0;Krebsenbachweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591120469;47.45971206
101051759;10103052;3032923;0;Mattenweg;38;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595053921;47.45789904
102356163;10051581;245065518;0;Grenzweg;10a;special;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.592280723;47.46196804
100340543;10120609;410377;0;Im Gwidem;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587040515;47.46139922
100338921;10024300;410281;0;R?merstrasse;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595127567;47.46040828
101688471;10087183;245056240;0;Im Noll;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586191092;47.46116646
102618877;10132128;245069404;0;Allmendgasse;7;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587683998;47.45911392
102364652;10113461;245065250;0;Alemannenweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59153955;47.45785874
100339450;10120609;410386;0;Im Gwidem;31;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586910037;47.46217288
100338909;10024299;410268;0;Nespelmattweg;27;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597633214;47.46011707
100332746;10087184;410196;0;Krebsenbachweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591000191;47.45938843
100341148;10051584;410547;0;Kreuzackerweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584301826;47.45894731
101999722;10024291;245062292;0;Buchenweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.587202361;47.45759454
101379296;10087182;245000090;0;Helgenmattweg;8a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592862035;47.46119378
100341082;10024294;410491;0;Hangelimattweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578388533;47.45947622
101379317;10087183;245000111;0;Im Noll;30a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585937874;47.46071708
100339569;10024294;410493;0;Hangelimattweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578585436;47.45870249
100338978;10024288;410340;0;Alter Kirchweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590912837;47.46131327
100339449;10120609;410385;0;Im Gwidem;27;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587214696;47.46203758
100340725;10087185;410442;0;Schollenackerweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584103954;47.4593343
101083998;10113461;3029092;0;Alemannenweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594800355;47.45735074
100332763;10113462;410213;0;Mettliweg;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592060892;47.45930609
100339494;10024292;410430;0;Bnenmattweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581346753;47.45979641
101076082;10107056;3029052;0;Muggenbergweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596089334;47.45824841
100332720;10051582;410169;0;Hauptstrasse;72;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589870077;47.45837358
100339496;10024292;410432;0;Bnenmattweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581081254;47.4596978
100334044;10024299;410262;0;Nespelmattweg;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596812576;47.46065783
101076086;10063994;3029056;0;Rauracherweg;34;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595785036;47.45849166
100007756;10063992;11516234;0;Im Jrtli;26;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582946649;47.45802262
100341183;10087181;410584;0;Etterweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588637648;47.45868997
101084487;10024288;3029222;0;Alter Kirchweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590688608;47.46174528
100334047;10024299;410265;0;Nespelmattweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597885698;47.46028761
100332803;10024299;410254;0;Nespelmattweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595116095;47.46101988
101475953;10154579;245048213;0;Pfarrhofacker;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587036599;47.45998716
101608093;10087183;245000234;1;Im Noll;42b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585525518;47.4602679
100341177;10063991;410578;0;Hollenweg;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586789595;47.45699246
100338915;10024300;410274;0;R?merstrasse;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594372607;47.46074207
101560354;10103052;245054880;0;Mattenweg;35a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594789299;47.45810626
101888135;10103052;245061277;0;Mattenweg;30;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594006644;47.45802636
101379349;10087184;245000147;0;Krebsenbachweg;10a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591239055;47.45944209
100341162;10063992;410562;0;Im Jrtli;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583041153;47.45864309
101381245;10024293;245000255;0;Grbelackerweg;6b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582660055;47.4599387
101687481;10024294;245056154;0;Hangelimattweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.577962239;47.45873922
101379618;10057781;245000252;0;Eichenweg;17a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585719997;47.45864873
100332722;10051582;410171;0;Hauptstrasse;74;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589936079;47.45826557
101572846;10057781;245051358;1;Eichenweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58740378;47.45849369
101379238;10051581;245000032;0;Grenzweg;5a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593061746;47.46146334
100341039;10063993;410356;0;Im Steinler;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588712633;47.46178382
100339461;10132128;410397;0;Allmendgasse;32;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584079923;47.46025172
100341172;10024298;410573;0;Langbodenweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585973327;47.45914308
100332768;10113462;410218;0;Mettliweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592764692;47.45962895
101151189;10024301;2351757;0;Steingrubenweg;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596081234;47.46000226
100341166;10063992;410566;0;Im Jrtli;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582628547;47.45808597
100339152;10051582;410122;0;Hauptstrasse;35;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59007274;47.45969544
100332750;10087184;410200;0;Krebsenbachweg;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591503595;47.4591989
101289848;10087186;3121569;0;Vogtackerweg;37;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584961043;47.45753442
101558799;10024288;245053100;0;Alter Kirchweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590689195;47.46195214
100332744;10087184;410194;0;Krebsenbachweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590880273;47.45919072
100341035;10087180;410352;0;Brunnmattweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588262143;47.4619373
100340729;10087185;410446;0;Schollenackerweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583679678;47.45937081
101379311;10063992;245000105;0;Im Jrtli;18a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582987743;47.45850824
100332784;10177200;410235;0;Moosackerweg;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593539634;47.45703764
101377637;10024294;245000047;0;Hangelimattweg;26a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.578319549;47.45845098
101381175;10024299;245000174;0;Nespelmattweg;12a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595885136;47.46096488
100339467;10087183;410403;0;Im Noll;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586786368;47.46061707
101377402;10024292;245000008;0;Bnenmattweg;27a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.580894657;47.45934726
102203980;10024299;245064702;0;Nespelmattweg;2a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594586136;47.46120048
101152731;10107056;2351814;0;Muggenbergweg;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596793224;47.45859822
101076186;10121044;3029265;0;Zelgliweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589013444;47.46028143
101152721;10107056;2351804;0;Muggenbergweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597366483;47.45961377
101377641;10051582;245000051;0;Hauptstrasse;8a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593470791;47.46074327
100332779;10177200;410230;0;Moosackerweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592677897;47.45711973
101556286;10113461;410210;1;Alemannenweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591990949;47.45803803
101116422;10103052;3028584;0;Mattenweg;36;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594775539;47.45793539
101116423;10063994;3028585;0;Rauracherweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594658102;47.45859211
101379330;10051583;245000124;0;Keltenweg;19a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595734261;47.45926521
100341156;10063992;410555;0;Im Jrtli;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583467078;47.45921818
100338926;10024300;410286;0;R?merstrasse;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596997391;47.46036977
100332754;10113462;410204;0;Mettliweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590237727;47.45707796
101843579;10087184;245059563;0;Krebsenbachweg;2a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591277583;47.45900133
101381181;10024300;245000180;0;R?merstrasse;1a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594001532;47.4608325
100338932;10024301;410292;0;Steingrubenweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594714926;47.45988718
100339485;10057780;410421;0;Baumgartenweg;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588923061;47.46115397
100339571;10024294;410495;0;Hangelimattweg;22a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.578279929;47.45851399
101151185;10051582;2351749;0;Hauptstrasse;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591850277;47.45985501
102446212;10063993;245067647;0;Im Steinler;1b;residential;;4148 Pfeffingen;2772;BL;planned;WAHR;WAHR;26.01.2021;7.589787816;47.46211521
100341161;10063992;410561;0;Im Jrtli;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583451091;47.45821086
100341165;10063992;410565;0;Im Jrtli;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582376775;47.45815823
101151191;10024290;2351764;0;Bergmattenweg;95a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.57863987;47.45923308
100332738;10113461;410188;0;Alemannenweg;9;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593396103;47.45784729
100334042;10024299;410260;0;Nespelmattweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597171235;47.46085521
100332715;10051582;410163;0;Hauptstrasse;63;partly_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590400687;47.45842686
100340535;10120609;410369;0;Im Gwidem;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588524895;47.46104655
101152726;10107056;2351809;0;Muggenbergweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597099863;47.45914644
101289850;10087186;3121571;0;Vogtackerweg;41;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58474906;47.45760664
101379237;10087181;245000031;0;Etterweg;6;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588768295;47.45798827
100339463;10087183;410399;0;Im Noll;37;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585816908;47.46013262
100341149;10063992;410548;0;Im Jrtli;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583797521;47.45881303
100341078;10024290;410486;0;Bergmattenweg;95;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578852126;47.4592598
100341176;10063991;410577;0;Hollenweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586882796;47.45712726
101381186;10024300;245000185;0;R?merstrasse;7a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594028135;47.46085945
101499095;10051582;245054151;0;Hauptstrasse;66;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589711321;47.4585087
100332773;10177200;410223;0;Moosackerweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591458338;47.45728323
100247724;10051581;391565;0;Grenzweg;4;residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.59332777;47.46173281
101379583;10087186;245000206;0;Vogtackerweg;4a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589533926;47.4567371
101152727;10107056;2351810;0;Muggenbergweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597059838;47.45906555
101556292;10152941;410605;1;Schlosshof;122;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593471506;47.45640814
100339575;10186909;410499;0;Stellimattweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582603524;47.45864363
100341068;10024290;410476;0;Bergmattenweg;47;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581303371;47.45844736
100339605;10024298;410531;0;Langbodenweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587139474;47.4588268
100338974;10024288;410335;0;Alter Kirchweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591392585;47.46212211
100339581;10024290;410505;0;Bergmattenweg;34;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581995013;47.459211
101379594;10087183;245000218;0;Im Noll;42a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585366153;47.46018715
100338954;10051581;410315;0;Grenzweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592531569;47.46157197
101377651;10051582;245000062;0;Hauptstrasse;41;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589674329;47.45949809
101377400;10024291;245000006;0;Buchenweg;19a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584618509;47.4583623
102136132;10057780;245063244;0;Baumgartenweg;4a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58828316;47.45996758
101109548;10024292;3029353;0;Bnenmattweg;29;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580536521;47.45932072
100340722;10024293;410439;0;Grbelackerweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581584768;47.45953529
100332739;10113461;410189;0;Alemannenweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593037374;47.45761392
101152722;10107056;2351805;0;Muggenbergweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597339746;47.45954185
101379608;10051582;245000241;0;Hauptstrasse;23c;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.59109474;47.45999091
101151181;10051582;2351741;0;Hauptstrasse;28;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590658505;47.46048615
102356319;10057781;245064983;0;Eichenweg;12a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.585442196;47.45890091
100339149;10051582;410118;0;Hauptstrasse;30;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590021423;47.4603071
101084048;10107056;3029148;0;Muggenbergweg;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596088725;47.45804155
101377403;10024292;245000009;0;Bnenmattweg;29a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.580934442;47.45934722
100332397;10103052;410153;0;Mattenweg;26;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593277584;47.45813526
100339139;10051582;410108;0;Hauptstrasse;23b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590856155;47.46003619
101461384;10024288;245043989;0;Alter Kirchweg;9a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590198134;47.46182687
101379249;10024294;245000043;0;Hangelimattweg;4a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.578123416;47.45952151
100339138;10051582;410107;0;Hauptstrasse;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591705375;47.46019697
100332755;10113462;410205;0;Mettliweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590530058;47.45728444
101546662;10051582;245051357;0;Hauptstrasse;34;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589609594;47.46005581
101377407;10179159;245000013;0;Burgweg;2e;special;;4148 Pfeffingen;2772;BL;real;WAHR;FALSCH;26.01.2021;7.593698741;47.45702843
102195183;10177200;410226;0;Moosackerweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592054883;47.45721049
100339144;10051582;410113;0;Hauptstrasse;25a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590697167;47.46009037
101074736;10107056;3029296;0;Muggenbergweg;45;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596073426;47.45734903
100340723;10087185;410440;0;Schollenackerweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584461504;47.45914498
